time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-01T10:15:29.230Z,33.1083333,-115.599,7.5,2.85,ml,90,38,0.0584,0.26,ci,ci39645504,2020-11-03T14:40:27.040Z,"8km WSW of Calipatria, CA",earthquake,0.14,0.38,0.14,35,reviewed,ci,ci
2020-10-01T10:14:06.210Z,35.591,-117.3971667,8.18,1.08,ml,30,72,0.0532,0.16,ci,ci39645496,2020-11-03T23:19:26.765Z,"19km S of Trona, CA",earthquake,0.22,0.56,0.176,18,reviewed,ci,ci
2020-10-01T10:13:28.300Z,33.0675,-115.5726667,2.76,2,ml,32,48,0.03018,0.24,ci,ci39645488,2020-10-01T10:23:55.420Z,"6km NE of Westmorland, CA",earthquake,0.35,0.5,0.133,25,automatic,ci,ci
2020-10-01T10:12:35.070Z,33.0458333,-115.582,5.96,1.66,ml,16,57,0.007553,0.18,ci,ci37456421,2020-10-01T15:31:20.496Z,"4km ENE of Westmorland, CA",earthquake,0.36,0.44,0.313,5,reviewed,ci,ci
2020-10-01T10:12:10.080Z,33.1031667,-115.5865,3.22,1.26,ml,12,68,0.04725,0.17,ci,ci39645480,2020-10-01T15:49:17.906Z,"7km WSW of Calipatria, CA",earthquake,0.3,0.42,0.112,4,reviewed,ci,ci
2020-10-01T10:12:00.870Z,33.046,-115.583,5.19,1.51,ml,16,57,0.007773,0.23,ci,ci37456437,2020-10-01T15:55:10.813Z,"4km ENE of Westmorland, CA",earthquake,0.41,0.57,0.268,6,reviewed,ci,ci
2020-10-01T10:10:48.590Z,33.0353333,-115.5808333,8.34,2.21,ml,26,54,0.003056,0.22,ci,ci39645472,2020-10-01T10:21:51.720Z,"4km E of Westmorland, CA",earthquake,0.38,1,0.18,26,automatic,ci,ci
2020-10-01T10:09:57.770Z,44.3118333,-115.193,6.51,2.03,ml,12,69,0.265,0.26,mb,mb80466434,2020-10-01T14:47:41.800Z,"22 km WNW of Stanley, Idaho",earthquake,0.62,1.87,0.182,9,reviewed,mb,mb
2020-10-01T10:09:00.480Z,33.1046667,-115.5945,3.49,2.01,ml,24,68,0.06706,0.22,ci,ci39645464,2020-10-01T10:12:49.045Z,"8km WSW of Calipatria, CA",earthquake,0.37,0.55,0.083,16,automatic,ci,ci
2020-10-01T10:08:26.160Z,38.3715,-122.5973333,1.05,2.29,md,43,35,0.02732,0.09,nc,nc73465146,2020-10-09T14:31:22.189Z,"6km W of Glen Ellen, CA",earthquake,0.15,0.38,0.201,34,reviewed,nc,nc
2020-10-01T10:08:13.600Z,33.111,-115.5956667,5.47,2.44,ml,32,42,0.06837,0.23,ci,ci39645456,2020-10-01T10:12:14.043Z,"8km WSW of Calipatria, CA",earthquake,0.35,0.93,0.132,28,automatic,ci,ci
2020-10-01T10:07:17.140Z,33.0396667,-115.5868333,5.45,2.85,ml,39,47,0.004367,0.34,ci,ci39645448,2020-10-01T15:14:37.810Z,"3km E of Westmorland, CA",earthquake,0.4,0.95,0.132,154,reviewed,ci,ci
2020-10-01T10:07:14.780Z,33.1031667,-115.5991667,5.84,2.66,ml,36,40,0.05782,0.23,ci,ci39645440,2020-11-16T14:56:25.040Z,"8km NNE of Westmorland, CA",earthquake,0.33,0.75,,1,reviewed,ci,ci
2020-10-01T10:06:09.990Z,33.0625,-115.581,11.35,1.4,ml,15,65,0.02419,0.17,ci,ci39645432,2020-10-01T10:10:02.361Z,"5km NE of Westmorland, CA",earthquake,0.35,0.63,0.221,24,automatic,ci,ci
2020-10-01T10:02:23.830Z,33.038,-115.5791667,11.14,1.34,ml,13,125,0.002319,0.14,ci,ci39645424,2020-10-01T10:06:10.845Z,"4km E of Westmorland, CA",earthquake,0.63,0.6,0.241,22,automatic,ci,ci
2020-10-01T10:00:45.650Z,33.0385,-115.5881667,3.16,1.33,ml,18,87,0.005261,0.21,ci,ci39645416,2020-10-01T10:04:14.830Z,"3km E of Westmorland, CA",earthquake,0.39,0.34,0.208,19,automatic,ci,ci
2020-10-01T10:00:27.090Z,19.26849937,-155.4398346,-0.550000012,1.91999996,md,44,64,,0.300000012,hv,hv72161181,2020-10-01T10:03:41.410Z,"8 km NNE of PÄhala, Hawaii",earthquake,0.54,0.25,0.74000001,19,automatic,hv,hv
2020-10-01T09:59:09.990Z,33.105,-115.6051667,3.36,1.79,ml,11,67,0.06936,0.23,ci,ci39645408,2020-10-01T10:02:42.445Z,"8km NNE of Westmorland, CA",earthquake,0.56,0.68,0.197,11,automatic,ci,ci
2020-10-01T09:58:47.710Z,33.0446667,-115.5823333,5.87,1.55,ml,17,74,0.006399,0.21,ci,ci39645400,2020-10-01T10:02:40.550Z,"4km ENE of Westmorland, CA",earthquake,0.46,0.56,0.216,29,automatic,ci,ci
2020-10-01T09:56:50.310Z,38.1695,-117.8762,11.1,1.2,ml,10,108.6,0.015,0.06,nn,nn00776529,2020-10-01T10:15:25.736Z,"31 km SE of Mina, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-10-01T09:56:27.110Z,33.0711667,-115.5926667,4.14,1.31,ml,17,61,0.03404,0.22,ci,ci39645392,2020-10-01T10:00:12.916Z,"5km NE of Westmorland, CA",earthquake,0.41,0.86,0.191,24,automatic,ci,ci
2020-10-01T09:54:28.590Z,33.0798333,-115.5953333,3.56,1.23,ml,18,62,0.04296,0.2,ci,ci39645384,2020-10-01T09:58:21.430Z,"5km NNE of Westmorland, CA",earthquake,0.37,0.48,0.131,18,automatic,ci,ci
2020-10-01T09:53:06.100Z,34.0133333,-116.7156667,13.85,1.09,ml,39,47,0.0616,0.2,ci,ci39645376,2020-10-01T13:49:04.384Z,"12km NNE of Cabazon, CA",earthquake,0.25,0.57,0.141,27,reviewed,ci,ci
2020-10-01T09:52:41.150Z,33.0398333,-115.5866667,3.82,1.22,ml,11,136,0.004292,0.24,ci,ci39645368,2020-10-01T09:56:26.894Z,"3km E of Westmorland, CA",earthquake,0.84,0.31,0.312,17,automatic,ci,ci
2020-10-01T09:49:40.400Z,33.0661667,-115.5815,11.11,1.41,ml,16,72,0.02783,0.24,ci,ci39645360,2020-10-01T09:53:16.614Z,"5km NE of Westmorland, CA",earthquake,0.46,0.92,0.26,19,automatic,ci,ci
2020-10-01T09:47:30.940Z,38.1225,-117.9833,13.6,0.5,ml,10,138.08,0.016,0.03,nn,nn00776528,2020-10-01T09:58:25.261Z,"31 km SSE of Mina, Nevada",earthquake,,6.7,,,automatic,nn,nn
2020-10-01T09:46:40.370Z,33.1083333,-115.5846667,5.26,1.56,ml,10,113,0.06992,0.18,ci,ci39645352,2020-10-01T09:50:29.600Z,"7km WSW of Calipatria, CA",earthquake,0.56,0.88,0.35,15,automatic,ci,ci
2020-10-01T09:45:53.910Z,33.0728333,-115.5878333,1.33,1.52,ml,27,57,0.03484,0.33,ci,ci39645344,2020-10-02T21:54:53.203Z,"5km NE of Westmorland, CA",earthquake,0.38,0.62,0.14,41,reviewed,ci,ci
2020-10-01T09:43:59.850Z,33.057,-115.575,2.43,1.79,ml,13,99,0.01957,0.25,ci,ci39645336,2020-10-01T09:47:52.849Z,"5km ENE of Westmorland, CA",earthquake,0.52,0.54,0.18,27,automatic,ci,ci
2020-10-01T09:43:28.100Z,33.0543333,-115.601,8.97,1.4,ml,17,111,0.02267,0.23,ci,ci39645328,2020-10-01T17:15:28.098Z,"3km NE of Westmorland, CA",earthquake,0.44,0.89,0.209,25,reviewed,ci,ci
2020-10-01T09:42:29.960Z,44.3698333,-115.1825,3.23,1.7,ml,8,73,0.316,0.19,mb,mb80466424,2020-10-01T15:11:22.420Z,"25 km NW of Stanley, Idaho",earthquake,0.63,2.28,0.196,6,reviewed,mb,mb
2020-10-01T09:40:56.160Z,33.1053333,-115.5891667,4.69,1.96,ml,27,59,0.06717,0.22,ci,ci39645320,2020-10-01T09:44:46.830Z,"7km WSW of Calipatria, CA",earthquake,0.35,0.94,0.23,29,automatic,ci,ci
2020-10-01T09:39:52.947Z,56.9702,-155.3172,46.9,2.1,ml,,,,0.3,ak,ak020cmydt9a,2020-10-10T02:34:51.734Z,"69 km W of Akhiok, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-10-01T09:39:01.410Z,33.0681667,-115.5753333,1.42,1.68,ml,20,57,0.03033,0.31,ci,ci39645312,2020-10-01T09:42:55.823Z,"6km NE of Westmorland, CA",earthquake,0.48,0.89,0.121,27,automatic,ci,ci
2020-10-01T09:38:04.890Z,33.0773333,-115.6063333,7.54,1.68,ml,20,55,0.04403,0.23,ci,ci39645304,2020-10-01T09:42:05.819Z,"5km NNE of Westmorland, CA",earthquake,0.51,0.96,0.111,29,automatic,ci,ci
2020-10-01T09:36:34.040Z,33.1121667,-115.5985,2.92,2.26,ml,28,68,0.0736,0.21,ci,ci39645296,2020-10-01T09:47:24.010Z,"8km W of Calipatria, CA",earthquake,0.34,0.71,0.207,26,automatic,ci,ci
2020-10-01T09:34:33.680Z,33.0711667,-115.5933333,3.78,1.27,ml,17,64,0.03419,0.25,ci,ci39645288,2020-10-02T20:42:00.185Z,"5km NE of Westmorland, CA",earthquake,0.37,0.49,0.166,17,reviewed,ci,ci
2020-10-01T09:34:26.120Z,33.056,-115.5693333,3.56,1,ml,11,112,0.0206,0.14,ci,ci37456861,2020-10-02T20:53:49.256Z,"5km ENE of Westmorland, CA",earthquake,0.34,0.23,0.237,5,reviewed,ci,ci
2020-10-01T09:34:03.620Z,33.0628333,-115.5871667,5.77,1.2,ml,15,61,0.0249,0.17,ci,ci37456845,2020-10-02T20:47:16.218Z,"4km NE of Westmorland, CA",earthquake,0.33,0.42,0.37,9,reviewed,ci,ci
2020-10-01T09:33:26.140Z,33.0683333,-115.5865,11.1,1.38,ml,15,71,0.03024,0.16,ci,ci39645280,2020-10-01T09:37:15.106Z,"5km NE of Westmorland, CA",earthquake,0.41,0.67,0.203,21,automatic,ci,ci
2020-10-01T09:30:26.030Z,33.0636667,-115.5651667,6.7,1.82,ml,15,68,0.02898,0.27,ci,ci39645272,2020-10-01T09:34:20.770Z,"6km ENE of Westmorland, CA",earthquake,0.59,1.04,0.229,16,automatic,ci,ci
2020-10-01T09:28:50.620Z,33.0591667,-115.5806667,3.41,2.76,ml,75,47,0.02088,0.28,ci,ci39645264,2020-11-03T14:15:38.040Z,"4km ENE of Westmorland, CA",earthquake,0.16,0.3,0.168,41,reviewed,ci,ci
2020-10-01T09:27:42.830Z,33.1103333,-115.5951667,4.51,2.4,ml,35,42,0.06912,0.28,ci,ci39645256,2020-10-01T09:39:14.700Z,"8km WSW of Calipatria, CA",earthquake,0.38,1.43,0.223,26,automatic,ci,ci
2020-10-01T09:27:37.790Z,33.065,-115.5946667,10.01,1.26,ml,23,60,0.02874,0.18,ci,ci39645248,2020-10-01T09:31:24.750Z,"4km NE of Westmorland, CA",earthquake,0.28,0.65,0.335,5,automatic,ci,ci
2020-10-01T09:26:10.551Z,67.4296,-166.98,15.5,3.4,ml,,,,0.75,ak,ak020cmyaxl2,2020-11-16T14:43:43.040Z,"103 km S of Point Hope, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-10-01T09:25:08.230Z,33.1148333,-115.5911667,2.78,1.98,ml,26,69,0.07303,0.23,ci,ci39645240,2020-10-01T09:28:51.574Z,"7km W of Calipatria, CA",earthquake,0.35,0.69,0.179,28,automatic,ci,ci
2020-10-01T09:24:44.210Z,33.059,-115.5751667,2.93,1.25,ml,16,71,0.02144,0.21,ci,ci39645232,2020-10-01T09:28:20.191Z,"5km ENE of Westmorland, CA",earthquake,0.41,0.49,0.153,22,automatic,ci,ci
2020-10-01T09:23:26.070Z,33.0556667,-115.5918333,5.06,1.46,ml,16,106,0.01926,0.21,ci,ci39645224,2020-10-01T09:27:28.730Z,"3km NE of Westmorland, CA",earthquake,0.43,0.38,0.24,26,automatic,ci,ci
2020-10-01T09:16:50.770Z,33.1015,-115.597,4.55,1.35,ml,22,63,0.05587,0.3,ci,ci37457173,2020-10-05T20:32:07.035Z,"8km NNE of Westmorland, CA",earthquake,0.36,0.92,0.196,29,reviewed,ci,ci
2020-10-01T09:16:35.490Z,33.0593333,-115.6015,2.95,1.33,ml,35,42,0.02669,0.28,ci,ci39645216,2020-10-05T20:19:21.741Z,"3km NE of Westmorland, CA",earthquake,0.29,0.44,0.112,26,reviewed,ci,ci
2020-10-01T09:15:05.700Z,63.4111,-147.6413,9.9,1.2,ml,,,,0.69,ak,ak020cmy8kgp,2020-10-10T02:34:42.457Z,"65 km E of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-01T09:14:35.010Z,33.0381667,-115.582,3.71,1.28,ml,15,79,0.0001199,0.17,ci,ci39645208,2020-10-01T09:18:30.461Z,"4km E of Westmorland, CA",earthquake,0.45,0.3,0.182,19,automatic,ci,ci
2020-10-01T09:12:12.580Z,33.0655,-115.6031667,2.75,1.73,ml,17,61,0.03251,0.2,ci,ci39645200,2020-10-01T09:16:03.643Z,"4km NNE of Westmorland, CA",earthquake,0.36,0.62,0.167,28,automatic,ci,ci
2020-10-01T09:11:39.030Z,33.0316667,-115.5711667,3.45,1.46,ml,19,55,0.01117,0.34,ci,ci39645192,2020-10-01T09:15:29.495Z,"5km E of Westmorland, CA",earthquake,0.66,0.48,0.2,19,automatic,ci,ci
2020-10-01T09:11:34.390Z,17.8285,-66.8886,3,2.37,md,11,260,0.1469,0.11,pr,pr2020275003,2020-10-01T09:36:08.840Z,Puerto Rico region,earthquake,0.55,0.41,0.26,5,reviewed,pr,pr
2020-10-01T09:10:05.230Z,33.0636667,-115.5718333,4.58,1.43,ml,17,59,0.02671,0.14,ci,ci39645184,2020-10-01T17:25:48.336Z,"6km ENE of Westmorland, CA",earthquake,0.27,0.46,0.375,3,reviewed,ci,ci
2020-10-01T09:08:52.390Z,33.1076667,-115.5938333,3.87,2.32,ml,37,43,0.06994,0.27,ci,ci39645176,2020-10-01T09:20:00.610Z,"8km WSW of Calipatria, CA",earthquake,0.36,0.56,0.175,26,automatic,ci,ci
2020-10-01T09:07:58.450Z,38.1597,-117.99,2.7,0.5,ml,9,113.02,0.027,0.04,nn,nn00776526,2020-10-01T09:49:44.999Z,"27 km SSE of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-10-01T09:06:07.405Z,60.0098,-139.5852,0,1.2,ml,,,,0.89,ak,ak020cmy6njo,2020-10-12T17:38:51.391Z,"52 km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-10-01T09:05:46.620Z,33.0731667,-115.5951667,7.82,1.34,ml,16,70,0.112,0.22,ci,ci39645168,2020-10-01T09:09:35.243Z,"5km NNE of Westmorland, CA",earthquake,0.45,1.55,0.152,19,automatic,ci,ci
2020-10-01T09:04:28.420Z,33.0455,-115.5786667,3.35,1.41,ml,22,61,0.007717,0.23,ci,ci39645160,2020-10-02T20:23:35.067Z,"4km ENE of Westmorland, CA",earthquake,0.31,0.32,0.116,33,reviewed,ci,ci
2020-10-01T09:04:20.360Z,33.0716667,-115.5745,3.49,1.07,ml,11,99,0.03389,0.23,ci,ci37456829,2020-10-02T20:27:36.090Z,"6km NE of Westmorland, CA",earthquake,0.4,0.4,0.052,3,reviewed,ci,ci
2020-10-01T09:03:03.650Z,33.0523333,-115.5901667,5.56,1.1,ml,13,169,0.01565,0.18,ci,ci39645152,2020-10-01T09:06:47.441Z,"3km ENE of Westmorland, CA",earthquake,0.85,0.56,0.102,13,automatic,ci,ci
2020-10-01T09:00:48.860Z,19.50883333,-155.6638333,3.95,1.48,md,49,68,,0.14,hv,hv72161126,2020-10-02T00:16:27.490Z,"21 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.48,0.116746985,22,reviewed,hv,hv
2020-10-01T08:58:09.730Z,33.06,-115.5543333,3.31,1.46,ml,12,58,0.03172,0.23,ci,ci39645144,2020-10-01T17:36:15.421Z,"7km ENE of Westmorland, CA",earthquake,0.35,0.38,0.147,40,reviewed,ci,ci
2020-10-01T08:54:56.260Z,33.0478333,-115.5753333,10.69,1.46,ml,13,66,0.1406,0.18,ci,ci39645136,2020-10-01T08:58:34.395Z,"4km ENE of Westmorland, CA",earthquake,0.45,1.64,0.234,26,automatic,ci,ci
2020-10-01T08:53:07.660Z,33.044,-115.5855,5.73,1.78,ml,32,55,0.00647,0.29,ci,ci39645128,2020-10-01T09:03:54.010Z,"3km ENE of Westmorland, CA",earthquake,0.4,0.8,0.261,28,automatic,ci,ci
2020-10-01T08:50:16.750Z,33.2828333,-116.0036667,5.5,1.34,ml,36,73,0.01517,0.19,ci,ci39645120,2020-10-01T18:46:44.950Z,"5km WSW of Salton City, CA",earthquake,0.25,0.4,0.164,49,reviewed,ci,ci
2020-10-01T08:49:19.666Z,59.3271,-152.5495,64.1,2.1,ml,,,,0.57,ak,ak020cmxug7d,2020-10-10T02:34:41.795Z,"35 km W of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-01T08:49:07.330Z,33.0351667,-115.5853333,7.8,1.55,ml,19,59,0.004217,0.17,ci,ci39645104,2020-10-01T08:52:52.365Z,"3km E of Westmorland, CA",earthquake,0.33,0.82,0.188,29,automatic,ci,ci
2020-10-01T08:45:42.495Z,66.3231,-157.3911,13.7,1,ml,,,,0.59,ak,ak020cmxtn55,2020-10-10T02:34:51.295Z,"64 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-01T08:45:31.550Z,33.0453333,-115.5808333,4.71,1.72,ml,17,84,0.007112,0.21,ci,ci39645096,2020-10-01T08:49:16.346Z,"4km ENE of Westmorland, CA",earthquake,0.39,0.43,0.148,17,automatic,ci,ci
2020-10-01T08:44:43.660Z,33.1078333,-115.5946667,2.7,1.85,ml,29,43,0.07866,0.31,ci,ci39645088,2020-10-01T08:55:40.440Z,"8km WSW of Calipatria, CA",earthquake,0.42,1.16,0.193,29,automatic,ci,ci
2020-10-01T08:44:26.380Z,35.708,-117.5548333,3.21,1.54,ml,34,58,0.1051,0.18,ci,ci39645080,2020-11-03T21:32:57.820Z,"15km NE of Ridgecrest, CA",earthquake,0.19,0.73,0.157,30,reviewed,ci,ci
2020-10-01T08:44:22.950Z,35.7083333,-117.5513333,3.55,1.24,ml,32,57,0.1077,0.16,ci,ci39645072,2020-11-03T21:20:53.090Z,"15km WSW of Searles Valley, CA",earthquake,0.19,0.7,0.164,14,reviewed,ci,ci
2020-10-01T08:44:00.380Z,33.1013333,-115.5803333,2.68,1.99,ml,10,100,0.06291,0.14,ci,ci39645064,2020-10-01T08:47:46.340Z,"7km WSW of Calipatria, CA",earthquake,0.38,0.45,0.293,9,automatic,ci,ci
2020-10-01T08:43:32.020Z,33.1001667,-115.604,5.42,1.79,ml,26,57,0.06446,0.22,ci,ci39645056,2020-10-01T08:47:26.340Z,"7km NNE of Westmorland, CA",earthquake,0.34,0.85,0.207,28,automatic,ci,ci
2020-10-01T08:42:32.540Z,33.0693333,-115.5976667,3.07,1.35,ml,14,105,0.0337,0.25,ci,ci39645048,2020-10-01T08:46:10.519Z,"4km NNE of Westmorland, CA",earthquake,0.44,0.48,0.091,11,automatic,ci,ci
2020-10-01T08:40:28.890Z,33.0693321,-115.6033325,3.69,1.84,ml,12,93,0.03583,0.14,ci,ci39645040,2020-10-01T08:42:34.686Z,"4km NNE of Westmorland, CA",earthquake,0.61,0.35,0.277,9,automatic,ci,ci
2020-10-01T08:39:39.680Z,33.0733333,-115.6053333,5.34,2.62,ml,77,39,0.04013,0.27,ci,ci39645032,2020-11-05T10:57:21.040Z,"4km NNE of Westmorland, CA",earthquake,0.16,0.41,0.155,31,reviewed,ci,ci
2020-10-01T08:38:38.000Z,33.0611667,-115.6115,5.78,1.64,ml,10,102,0.03376,0.07,ci,ci39645024,2020-10-01T08:42:29.312Z,"3km NNE of Westmorland, CA",earthquake,0.25,0.26,0.211,26,automatic,ci,ci
2020-10-01T08:37:17.540Z,33.1018333,-115.5998333,4.41,1.37,ml,13,108,0.06516,0.15,ci,ci39645016,2020-10-01T08:41:04.836Z,"8km NNE of Westmorland, CA",earthquake,0.39,0.95,0.245,16,automatic,ci,ci
2020-10-01T08:35:37.030Z,33.06,-115.5881667,9.93,2.38,ml,29,46,0.02231,0.22,ci,ci39645008,2020-10-01T08:39:38.300Z,"4km NE of Westmorland, CA",earthquake,0.35,0.88,0.228,25,automatic,ci,ci
2020-10-01T08:35:18.978Z,63.0149,-151.4995,6.6,1.1,ml,,,,0.78,ak,ak020cmxrg70,2020-10-12T17:38:52.143Z,"59 km S of Denali National Park, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-10-01T08:34:21.260Z,36.225,-89.4395,8.09,1.26,md,18,54,0.01629,0.05,nm,nm60311127,2020-10-01T17:09:42.540Z,"6 km SE of Ridgely, Tennessee",earthquake,0.24,0.5,0.058,10,reviewed,nm,nm
2020-10-01T08:30:53.450Z,33.0685,-115.595,4.41,2.38,ml,37,45,0.0321,0.28,ci,ci39645000,2020-10-01T08:42:20.050Z,"4km NE of Westmorland, CA",earthquake,0.34,0.9,0.173,26,automatic,ci,ci
2020-10-01T08:26:01.920Z,33.0465,-115.5795,4.12,1.18,ml,15,145,0.008463,0.16,ci,ci39644992,2020-10-01T08:29:45.005Z,"4km ENE of Westmorland, CA",earthquake,0.6,0.44,0.291,18,automatic,ci,ci
2020-10-01T08:24:00.320Z,33.066,-115.5816667,3.65,1.4,ml,27,47,0.02766,0.24,ci,ci39644984,2020-10-01T21:00:18.119Z,"5km NE of Westmorland, CA",earthquake,0.24,0.32,0.187,27,reviewed,ci,ci
2020-10-01T08:22:09.980Z,33.004,-115.5713333,2.72,1.93,ml,21,57,0.0353,0.34,ci,ci39644976,2020-10-01T08:26:08.986Z,"5km NW of Brawley, CA",earthquake,0.53,0.79,0.229,26,automatic,ci,ci
2020-10-01T08:20:26.400Z,33.0766667,-115.595,4.65,2.35,ml,39,45,0.03985,0.25,ci,ci39644968,2020-10-01T08:31:12.410Z,"5km NNE of Westmorland, CA",earthquake,0.31,0.97,0.193,26,automatic,ci,ci
2020-10-01T08:17:25.470Z,33.0686667,-115.591,3.71,1.8,ml,19,63,0.03127,0.2,ci,ci39644960,2020-10-02T20:10:30.224Z,"4km NE of Westmorland, CA",earthquake,0.25,0.34,0.373,12,reviewed,ci,ci
2020-10-01T08:16:56.320Z,33.0663333,-115.5903333,4.73,1.52,ml,23,60,0.02888,0.24,ci,ci39644952,2020-10-01T08:20:52.821Z,"4km NE of Westmorland, CA",earthquake,0.36,0.67,0.162,29,automatic,ci,ci
2020-10-01T08:14:33.330Z,35.8638333,-117.6793333,8.07,0.86,ml,24,52,0.08199,0.13,ci,ci39644944,2020-10-30T18:50:14.795Z,"22km ESE of Little Lake, CA",earthquake,0.17,0.47,0.125,13,reviewed,ci,ci
2020-10-01T08:12:25.410Z,51.8521,-177.7916,8.7,1.3,ml,,,,0.54,ak,ak020cmxmjam,2020-10-10T02:34:41.587Z,"79 km W of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-10-01T08:07:58.050Z,38.1375,-118.0887,1,0.8,ml,12,167.24,0.049,0.1,nn,nn00776521,2020-10-01T08:19:45.301Z,"28 km S of Mina, Nevada",earthquake,,11.6,,,automatic,nn,nn
2020-10-01T08:07:51.030Z,33.0621667,-115.5791667,3.07,1.73,ml,31,47,0.02395,0.25,ci,ci39644936,2020-10-02T20:01:05.937Z,"5km NE of Westmorland, CA",earthquake,0.28,0.39,0.137,59,reviewed,ci,ci
2020-10-01T08:05:20.600Z,33.0626667,-115.5951667,3.68,2.42,ml,34,45,0.02677,0.25,ci,ci39644928,2020-10-01T08:16:18.920Z,"4km NE of Westmorland, CA",earthquake,0.35,0.72,0.102,25,automatic,ci,ci
2020-10-01T08:04:04.990Z,33.0716667,-115.5885,3.57,2.18,ml,31,47,0.03377,0.21,ci,ci39644920,2020-10-01T08:08:03.745Z,"5km NE of Westmorland, CA",earthquake,0.33,0.47,0.144,29,automatic,ci,ci
2020-10-01T08:03:09.460Z,33.0655,-115.5815,6.63,2.48,ml,34,47,0.02717,0.27,ci,ci39644912,2020-11-16T12:30:08.040Z,"5km NE of Westmorland, CA",earthquake,0.38,1.17,0.186,25,automatic,ci,ci
2020-10-01T08:01:16.790Z,33.0323333,-115.5888333,5.17,1.06,ml,10,106,0.008292,0.2,ci,ci39644904,2020-10-01T08:05:02.624Z,"3km E of Westmorland, CA",earthquake,0.7,0.58,0.147,10,automatic,ci,ci
2020-10-01T07:54:37.360Z,33.0728333,-115.5855,3.07,1.24,ml,12,104,0.03461,0.19,ci,ci39644896,2020-10-01T07:58:19.342Z,"5km NE of Westmorland, CA",earthquake,0.36,0.46,0.147,14,automatic,ci,ci
2020-10-01T07:53:30.240Z,33.0653333,-115.6098333,2.19,1.31,ml,23,57,0.03576,0.26,ci,ci39644888,2020-10-01T21:10:09.252Z,"3km NNE of Westmorland, CA",earthquake,0.24,0.36,0.119,28,reviewed,ci,ci
2020-10-01T07:50:42.820Z,33.064,-115.5793333,10.19,1.46,ml,17,72,0.02576,0.27,ci,ci39644880,2020-10-01T07:54:48.567Z,"5km NE of Westmorland, CA",earthquake,0.56,1.16,0.261,19,automatic,ci,ci
2020-10-01T07:49:53.430Z,33.0646667,-115.5733333,3.49,1.35,ml,15,98,0.0273,0.18,ci,ci39644872,2020-10-01T07:53:45.215Z,"5km NE of Westmorland, CA",earthquake,0.34,0.55,0.19,19,automatic,ci,ci
2020-10-01T07:47:30.280Z,33.0613333,-115.5705,3.64,2.18,ml,25,57,0.02493,0.23,ci,ci39644864,2020-10-01T07:58:49.060Z,"5km ENE of Westmorland, CA",earthquake,0.38,0.55,0.203,27,automatic,ci,ci
2020-10-01T07:46:59.651Z,60.7204,-150.5471,46.3,1.6,ml,,,,0.37,ak,ak020cmx8gkq,2020-10-10T02:34:41.361Z,"23 km NNE of Sterling, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-10-01T07:46:22.000Z,33.0725,-115.6041667,2.75,1.44,ml,12,66,0.03893,0.26,ci,ci39644856,2020-10-01T07:50:11.087Z,"4km NNE of Westmorland, CA",earthquake,0.5,0.73,0.188,16,automatic,ci,ci
2020-10-01T07:46:01.940Z,33.0661667,-115.5911667,4.66,1.48,ml,30,57,0.0289,0.21,ci,ci39644848,2020-10-01T19:00:19.208Z,"4km NE of Westmorland, CA",earthquake,0.22,0.44,0.159,27,reviewed,ci,ci
2020-10-01T07:45:27.580Z,33.0713333,-115.5931667,3.44,1.26,ml,16,61,0.03431,0.2,ci,ci39644840,2020-10-01T07:49:08.536Z,"5km NE of Westmorland, CA",earthquake,0.34,0.41,0.138,19,automatic,ci,ci
2020-10-01T07:44:48.300Z,33.106,-115.5875,5.32,1.24,ml,21,68,0.04849,0.19,ci,ci39644832,2020-10-01T19:06:25.197Z,"7km WSW of Calipatria, CA",earthquake,0.28,0.5,0.231,11,reviewed,ci,ci
2020-10-01T07:42:32.180Z,33.0603333,-115.5878333,5.17,1.71,ml,18,75,0.02257,0.24,ci,ci39644824,2020-10-01T07:46:30.525Z,"4km NE of Westmorland, CA",earthquake,0.52,0.64,0.189,24,automatic,ci,ci
2020-10-01T07:42:08.580Z,33.0258333,-115.6168333,3.56,1.46,ml,19,76,0.03185,0.22,ci,ci39644816,2020-10-01T07:46:15.524Z,"1km SSE of Westmorland, CA",earthquake,0.46,0.64,0.163,27,automatic,ci,ci
2020-10-01T07:40:02.850Z,33.0746667,-115.6011667,4.76,1.32,ml,14,61,0.03975,0.24,ci,ci39644808,2020-10-01T07:43:37.510Z,"5km NNE of Westmorland, CA",earthquake,0.48,0.87,0.227,20,automatic,ci,ci
